id,created_when,started_when,account_id,from_state,to_state,previous_state_transition_id
74361,2020-03-12 21:26:07.379374,2019-12-02 05:31:47.571392,612,ENABLED,DISABLED,74360
74362,2020-03-12 21:26:07.870516,2019-12-06 18:05:21.571392,612,DISABLED,ENABLED,74361
74363,2020-03-12 21:26:07.870516,2019-12-08 20:29:21.571392,612,ENABLED,DISABLED,74362
74364,2020-03-12 21:26:08.751805,2019-12-15 13:13:43.571392,612,DISABLED,ENABLED,74363
74365,2020-03-12 21:26:08.751805,2019-12-17 21:13:43.571392,612,ENABLED,DISABLED,74364
74366,2020-03-12 21:26:09.625262,2019-12-21 11:12:05.571392,612,DISABLED,ENABLED,74365
74367,2020-03-12 21:26:09.625262,2019-12-23 23:40:53.571392,612,ENABLED,DISABLED,74366
74368,2020-03-12 21:26:10.127770,2019-12-28 16:40:38.571392,612,DISABLED,ENABLED,74367
74369,2020-03-12 21:26:10.127770,2019-12-30 20:45:26.571392,612,ENABLED,DISABLED,74368
74370,2020-03-12 21:26:10.627925,2020-01-03 10:30:57.571392,612,DISABLED,ENABLED,74369
74371,2020-03-12 21:26:10.627925,2020-01-05 19:38:09.571392,612,ENABLED,DISABLED,74370
74372,2020-03-12 21:26:11.132256,2020-01-11 19:29:22.571392,612,DISABLED,ENABLED,74371
74373,2020-03-12 21:26:11.132256,2020-01-14 00:07:46.571392,612,ENABLED,DISABLED,74372
74374,2020-03-12 21:26:12.010686,2020-01-18 13:55:09.571392,612,DISABLED,ENABLED,74373
74375,2020-03-12 21:26:12.010686,2020-01-21 00:43:09.571392,612,ENABLED,DISABLED,74374
74376,2020-03-12 21:26:12.894571,2020-01-24 13:28:21.571392,612,DISABLED,ENABLED,74375
74377,2020-03-12 21:26:12.894571,2020-01-26 20:54:45.571392,612,ENABLED,DISABLED,74376
74378,2020-03-12 21:26:13.396146,2020-01-31 00:09:38.571392,612,DISABLED,ENABLED,74377
74379,2020-03-12 21:26:13.396146,2020-02-02 03:07:14.571392,612,ENABLED,DISABLED,74378
74380,2020-03-12 21:26:14.281280,2020-02-08 19:40:27.571392,612,DISABLED,ENABLED,74379
74381,2020-03-12 21:26:14.281280,2020-02-10 22:38:03.571392,612,ENABLED,DISABLED,74380
74382,2020-03-12 21:26:14.791793,2020-02-15 18:55:12.571392,612,DISABLED,ENABLED,74381
74383,2020-03-12 21:26:14.791793,2020-02-18 06:50:24.571392,612,ENABLED,DISABLED,74382
74384,2020-03-12 21:26:15.296668,2020-02-20 17:22:09.571392,612,DISABLED,ENABLED,74383
74385,2020-03-12 21:26:15.296668,2020-02-22 20:19:45.571392,612,ENABLED,DISABLED,74384
74386,2020-03-12 21:26:15.898408,2020-03-01 11:45:47.571392,612,DISABLED,UNLOCKED,74385
74391,2020-03-12 21:26:21.525686,2019-11-03 08:30:16.571392,613,CREATED,ENABLED,
74392,2020-03-12 21:26:21.525686,2019-11-17 08:30:16.571392,613,ENABLED,DISABLED,74391
74393,2020-03-12 21:26:21.525686,2020-01-02 15:32:50.571392,613,DISABLED,ENABLED,74392
74394,2020-03-12 21:26:21.525686,2020-01-05 17:11:14.571392,613,ENABLED,DISABLED,74393
74395,2020-03-12 21:26:21.525686,2020-01-18 11:18:03.571392,613,DISABLED,ENABLED,74394
74396,2020-03-12 21:26:21.525686,2020-01-21 10:42:03.571392,613,ENABLED,DISABLED,74395
74397,2020-03-12 21:26:25.041853,2019-07-01 23:50:14.571392,614,CREATED,ENABLED,
74398,2020-03-12 21:26:25.041853,2019-07-18 20:59:50.571392,614,ENABLED,DISABLED,74397
74399,2020-03-12 21:26:26.956745,2019-07-21 14:54:25.571392,614,DISABLED,ENABLED,74398
74400,2020-03-12 21:26:26.956745,2019-07-22 22:16:01.571392,614,ENABLED,DISABLED,74399
74401,2020-03-12 21:26:27.715297,2019-07-29 11:52:13.571392,614,DISABLED,ENABLED,74400
74402,2020-03-12 21:26:27.715297,2019-07-30 22:01:49.571392,614,ENABLED,DISABLED,74401
74403,2020-03-12 21:26:28.188306,2019-08-03 23:30:29.571392,614,DISABLED,ENABLED,74402
74404,2020-03-12 21:26:28.188306,2019-08-05 13:18:29.571392,614,ENABLED,DISABLED,74403
74405,2020-03-12 21:26:29.040285,2019-08-10 22:53:36.571392,614,DISABLED,ENABLED,74404
74406,2020-03-12 21:26:29.040285,2019-08-12 10:44:00.571392,614,ENABLED,DISABLED,74405
74407,2020-03-12 21:26:29.521844,2019-08-17 15:00:49.571392,614,DISABLED,ENABLED,74406
74408,2020-03-12 21:26:29.521844,2019-08-19 02:00:49.571392,614,ENABLED,DISABLED,74407
74409,2020-03-12 21:26:30.364233,2019-08-26 03:25:35.571392,614,DISABLED,ENABLED,74408
74410,2020-03-12 21:26:30.364233,2019-08-27 10:47:11.571392,614,ENABLED,DISABLED,74409
74411,2020-03-12 21:26:30.849091,2019-09-02 20:33:10.571392,614,DISABLED,ENABLED,74410
74412,2020-03-12 21:26:30.849091,2019-09-04 05:18:46.571392,614,ENABLED,DISABLED,74411
74413,2020-03-12 21:26:31.335908,2019-09-08 03:34:31.571392,614,DISABLED,ENABLED,74412
74414,2020-03-12 21:26:31.335908,2019-09-09 11:46:31.571392,614,ENABLED,DISABLED,74413
74415,2020-03-12 21:26:31.822412,2019-09-15 03:02:15.571392,614,DISABLED,ENABLED,74414
74416,2020-03-12 21:26:31.822412,2019-09-16 10:57:27.571392,614,ENABLED,DISABLED,74415
74417,2020-03-12 21:26:32.317346,2019-09-22 14:48:10.571392,614,DISABLED,ENABLED,74416
74418,2020-03-12 21:26:32.317346,2019-09-24 04:02:34.571392,614,ENABLED,DISABLED,74417
74419,2020-03-12 21:26:32.811663,2019-09-30 07:26:03.571392,614,DISABLED,ENABLED,74418
74420,2020-03-12 21:26:32.811663,2019-10-01 21:14:03.571392,614,ENABLED,DISABLED,74419
74421,2020-03-12 21:26:33.685192,2019-10-06 22:12:35.571392,614,DISABLED,ENABLED,74420
74422,2020-03-12 21:26:33.685192,2019-10-08 11:26:59.571392,614,ENABLED,DISABLED,74421
74423,2020-03-12 21:26:34.565370,2019-10-14 12:22:10.571392,614,DISABLED,ENABLED,74422
74424,2020-03-12 21:26:34.565370,2019-10-15 23:55:46.571392,614,ENABLED,DISABLED,74423
74425,2020-03-12 21:26:35.065082,2019-10-19 06:22:31.571392,614,DISABLED,ENABLED,74424
74426,2020-03-12 21:26:35.065082,2019-10-20 19:03:19.571392,614,ENABLED,DISABLED,74425
74427,2020-03-12 21:26:35.937557,2019-10-28 22:01:32.571392,614,DISABLED,ENABLED,74426
74428,2020-03-12 21:26:35.937557,2019-10-30 11:15:56.571392,614,ENABLED,DISABLED,74427
74429,2020-03-12 21:26:36.448220,2019-11-02 00:32:21.571392,614,DISABLED,ENABLED,74428
74430,2020-03-12 21:26:36.448220,2019-11-03 07:53:57.571392,614,ENABLED,DISABLED,74429
74431,2020-03-12 21:26:37.336643,2019-11-10 14:00:05.571392,614,DISABLED,ENABLED,74430
74432,2020-03-12 21:26:37.336643,2019-11-11 23:19:17.571392,614,ENABLED,DISABLED,74431
74433,2020-03-12 21:26:37.846760,2019-11-18 03:20:40.571392,614,DISABLED,ENABLED,74432
74434,2020-03-12 21:26:37.846760,2019-11-19 11:32:40.571392,614,ENABLED,DISABLED,74433
74435,2020-03-12 21:26:38.357125,2019-11-23 09:17:53.571392,614,DISABLED,ENABLED,74434
74436,2020-03-12 21:26:38.357125,2019-11-24 21:08:17.571392,614,ENABLED,DISABLED,74435
74437,2020-03-12 21:26:38.864764,2019-11-30 10:55:16.571392,614,DISABLED,ENABLED,74436
74438,2020-03-12 21:26:38.864764,2019-12-01 22:45:40.571392,614,ENABLED,DISABLED,74437
74439,2020-03-12 21:26:39.747728,2019-12-07 12:25:22.571392,614,DISABLED,ENABLED,74438
74440,2020-03-12 21:26:39.747728,2019-12-08 23:42:10.571392,614,ENABLED,DISABLED,74439
74441,2020-03-12 21:26:40.253606,2019-12-14 20:22:45.571392,614,DISABLED,ENABLED,74440
74442,2020-03-12 21:26:40.253606,2019-12-16 07:22:45.571392,614,ENABLED,DISABLED,74441
74443,2020-03-12 21:26:40.758168,2019-12-21 06:31:26.571392,614,DISABLED,ENABLED,74442
74444,2020-03-12 21:26:40.758168,2019-12-22 14:26:38.571392,614,ENABLED,DISABLED,74443
74445,2020-03-12 21:26:41.644553,2019-12-29 06:02:22.571392,614,DISABLED,ENABLED,74444
74446,2020-03-12 21:26:41.644553,2019-12-30 13:23:58.571392,614,ENABLED,DISABLED,74445
74447,2020-03-12 21:26:42.166414,2020-01-06 04:39:14.571392,614,DISABLED,ENABLED,74446
74448,2020-03-12 21:26:42.166414,2020-01-07 15:22:26.571392,614,ENABLED,DISABLED,74447
74449,2020-03-12 21:26:43.055915,2020-01-13 14:52:38.571392,614,DISABLED,ENABLED,74448
74450,2020-03-12 21:26:43.055915,2020-01-15 03:33:26.571392,614,ENABLED,DISABLED,74449
74451,2020-03-12 21:26:43.575056,2020-01-20 11:31:13.571392,614,DISABLED,ENABLED,74450
74452,2020-03-12 21:26:43.575056,2020-01-21 22:14:25.571392,614,ENABLED,DISABLED,74451
74453,2020-03-12 21:26:44.097722,2020-01-25 01:22:22.571392,614,DISABLED,ENABLED,74452
74454,2020-03-12 21:26:44.097722,2020-01-26 15:10:22.571392,614,ENABLED,DISABLED,74453
74455,2020-03-12 21:26:44.622244,2020-02-02 05:43:30.571392,614,DISABLED,ENABLED,74454
74456,2020-03-12 21:26:44.622244,2020-02-03 13:38:42.571392,614,ENABLED,DISABLED,74455
74457,2020-03-12 21:26:45.145181,2020-02-09 15:25:41.571392,614,DISABLED,ENABLED,74456
74458,2020-03-12 21:26:45.145181,2020-02-10 23:20:53.571392,614,ENABLED,DISABLED,74457
74459,2020-03-12 21:26:46.050253,2020-02-17 19:48:38.571392,614,DISABLED,ENABLED,74458
74460,2020-03-12 21:26:46.050253,2020-02-19 03:10:14.571392,614,ENABLED,DISABLED,74459
74461,2020-03-12 21:26:46.590789,2020-02-22 19:34:01.571392,614,DISABLED,ENABLED,74460
74462,2020-03-12 21:26:46.590789,2020-02-24 03:29:13.571392,614,ENABLED,DISABLED,74461
74463,2020-03-12 21:26:47.593618,2020-02-29 15:07:41.571392,614,DISABLED,UNLOCKED,74462
74804,2020-03-12 21:27:11.318261,2019-10-11 05:18:00.571392,615,CREATED,ENABLED,
74805,2020-03-12 21:27:11.318261,2019-10-27 16:39:36.571392,615,ENABLED,DISABLED,74804
74806,2020-03-12 21:27:11.318261,2019-10-30 00:03:58.571392,615,DISABLED,ENABLED,74805
74807,2020-03-12 21:27:11.318261,2019-11-01 03:01:34.571392,615,ENABLED,DISABLED,74806
74808,2020-03-12 21:27:11.318261,2019-11-05 11:19:29.571392,615,DISABLED,ENABLED,74807
74809,2020-03-12 21:27:11.318261,2019-11-07 18:12:17.571392,615,ENABLED,DISABLED,74808
74810,2020-03-12 21:27:11.318261,2019-11-19 18:52:16.571392,615,DISABLED,ENABLED,74809
74811,2020-03-12 21:27:11.318261,2019-11-22 03:59:28.571392,615,ENABLED,DISABLED,74810
74812,2020-03-12 21:27:11.318261,2019-11-27 03:29:19.571392,615,DISABLED,ENABLED,74811
74813,2020-03-12 21:27:11.318261,2019-11-29 16:31:43.571392,615,ENABLED,DISABLED,74812
74814,2020-03-12 21:27:11.318261,2019-12-04 00:22:04.571392,615,DISABLED,ENABLED,74813
74815,2020-03-12 21:27:11.318261,2019-12-06 12:50:52.571392,615,ENABLED,DISABLED,74814
74816,2020-03-12 21:27:11.318261,2019-12-10 19:03:12.571392,615,DISABLED,ENABLED,74815
74817,2020-03-12 21:27:11.318261,2019-12-13 04:10:24.571392,615,ENABLED,DISABLED,74816
74818,2020-03-12 21:27:11.318261,2019-12-18 08:00:43.571392,615,DISABLED,ENABLED,74817
74819,2020-03-12 21:27:11.318261,2019-12-20 16:34:19.571392,615,ENABLED,DISABLED,74818
74820,2020-03-12 21:27:11.318261,2019-12-26 22:49:30.571392,615,DISABLED,ENABLED,74819
74821,2020-03-12 21:27:11.318261,2019-12-29 01:13:30.571392,615,ENABLED,DISABLED,74820
74822,2020-03-12 21:27:11.318261,2019-12-31 15:26:31.571392,615,DISABLED,ENABLED,74821
74823,2020-03-12 21:27:11.318261,2020-01-03 03:21:43.571392,615,ENABLED,DISABLED,74822
74824,2020-03-12 21:27:11.318261,2020-01-07 15:20:56.571392,615,DISABLED,ENABLED,74823
74825,2020-03-12 21:27:11.318261,2020-01-10 03:49:44.571392,615,ENABLED,DISABLED,74824
74826,2020-03-12 21:27:11.318261,2020-01-14 11:08:57.571392,615,DISABLED,ENABLED,74825
74827,2020-03-12 21:27:11.318261,2020-01-16 22:30:33.571392,615,ENABLED,DISABLED,74826
74828,2020-03-12 21:27:11.318261,2020-01-28 19:24:55.571392,615,DISABLED,ENABLED,74827
74829,2020-03-12 21:27:11.318261,2020-01-30 22:56:07.571392,615,ENABLED,DISABLED,74828
74830,2020-03-12 21:27:11.318261,2020-02-04 09:00:52.571392,615,DISABLED,ENABLED,74829
74831,2020-03-12 21:27:11.318261,2020-02-06 12:32:04.571392,615,ENABLED,DISABLED,74830
74832,2020-03-12 21:27:11.318261,2020-02-12 08:05:16.571392,615,DISABLED,ENABLED,74831
74833,2020-03-12 21:27:11.318261,2020-02-14 21:07:40.571392,615,ENABLED,DISABLED,74832
74834,2020-03-12 21:27:11.318261,2020-02-20 18:27:55.571392,615,DISABLED,ENABLED,74833
74835,2020-03-12 21:27:11.318261,2020-02-23 06:56:43.571392,615,ENABLED,DISABLED,74834
74836,2020-03-12 21:27:11.318261,2020-02-28 00:02:12.571392,615,DISABLED,ENABLED,74835
74837,2020-03-12 21:27:11.318261,2020-03-01 13:04:36.571392,615,ENABLED,DISABLED,74836
74838,2020-03-12 21:27:11.318261,2020-03-03 19:57:10.571392,615,DISABLED,ENABLED,74837
74839,2020-03-12 21:27:11.318261,2020-03-10 19:57:10.571392,615,ENABLED,DISABLED,74838
75234,2020-03-12 21:27:34.332968,2019-08-21 09:53:24.571392,616,CREATED,ENABLED,
75235,2020-03-12 21:27:34.332968,2019-09-07 11:31:48.571392,616,ENABLED,DISABLED,75234
75236,2020-03-12 21:27:34.332968,2019-09-08 15:21:48.571392,616,DISABLED,ENABLED,75235
75237,2020-03-12 21:27:34.332968,2019-09-10 02:55:24.571392,616,ENABLED,DISABLED,75236
75238,2020-03-12 21:27:34.332968,2019-09-18 01:06:56.571392,616,DISABLED,ENABLED,75237
75239,2020-03-12 21:27:34.332968,2019-09-19 12:40:32.571392,616,ENABLED,DISABLED,75238
75240,2020-03-12 21:27:34.332968,2019-10-08 07:53:58.571392,616,DISABLED,ENABLED,75239
75241,2020-03-12 21:27:34.332968,2019-10-09 19:10:46.571392,616,ENABLED,DISABLED,75240
75242,2020-03-12 21:27:34.332968,2019-10-16 07:21:02.571392,616,DISABLED,ENABLED,75241
75243,2020-03-12 21:27:34.332968,2019-10-17 21:42:38.571392,616,ENABLED,DISABLED,75242
75244,2020-03-12 21:27:34.332968,2019-10-27 10:09:52.571392,616,DISABLED,ENABLED,75243
75245,2020-03-12 21:27:34.332968,2019-10-28 21:26:40.571392,616,ENABLED,DISABLED,75244
75246,2020-03-12 21:27:34.332968,2019-11-05 18:01:33.571392,616,DISABLED,ENABLED,75245
75247,2020-03-12 21:27:34.332968,2019-11-07 06:08:45.571392,616,ENABLED,DISABLED,75246
75248,2020-03-12 21:27:34.332968,2019-12-09 09:13:57.571392,616,DISABLED,ENABLED,75247
75249,2020-03-12 21:27:34.332968,2019-12-10 21:21:09.571392,616,ENABLED,DISABLED,75248
75250,2020-03-12 21:27:34.332968,2019-12-24 01:14:47.571392,616,DISABLED,ENABLED,75249
75251,2020-03-12 21:27:34.332968,2019-12-25 16:43:35.571392,616,ENABLED,DISABLED,75250
75252,2020-03-12 21:27:34.332968,2020-01-01 03:53:35.571392,616,DISABLED,ENABLED,75251
75253,2020-03-12 21:27:34.332968,2020-01-02 17:24:47.571392,616,ENABLED,DISABLED,75252
75254,2020-03-12 21:27:34.332968,2020-01-08 02:06:16.571392,616,DISABLED,ENABLED,75253
75255,2020-03-12 21:27:34.332968,2020-01-09 14:13:28.571392,616,ENABLED,DISABLED,75254
75256,2020-03-12 21:27:34.332968,2020-01-15 01:05:49.571392,616,DISABLED,ENABLED,75255
75257,2020-03-12 21:27:34.332968,2020-01-16 19:22:37.571392,616,ENABLED,DISABLED,75256
75258,2020-03-12 21:27:34.332968,2020-01-22 01:00:15.571392,616,DISABLED,ENABLED,75257
75259,2020-03-12 21:27:34.332968,2020-01-23 16:12:15.571392,616,ENABLED,DISABLED,75258
75260,2020-03-12 21:27:34.332968,2020-01-26 21:02:25.571392,616,DISABLED,ENABLED,75259
75261,2020-03-12 21:27:34.332968,2020-01-28 15:02:25.571392,616,ENABLED,DISABLED,75260
75262,2020-03-12 21:27:34.332968,2020-02-03 23:25:48.571392,616,DISABLED,ENABLED,75261
75263,2020-03-12 21:27:34.332968,2020-02-05 11:49:48.571392,616,ENABLED,DISABLED,75262
75264,2020-03-12 21:27:34.332968,2020-02-25 17:51:42.571392,616,DISABLED,ENABLED,75263
75265,2020-03-12 21:27:34.332968,2020-02-27 06:15:42.571392,616,ENABLED,DISABLED,75264
75266,2020-03-12 21:27:34.332968,2020-03-04 04:48:13.571392,616,DISABLED,ENABLED,75265
75267,2020-03-12 21:27:34.332968,2020-03-05 16:55:25.571392,616,ENABLED,DISABLED,75266
75268,2020-03-12 21:27:34.332968,2020-03-10 22:39:58.571392,616,DISABLED,ENABLED,75267
75269,2020-03-12 21:27:34.332968,2020-03-17 22:39:58.571392,616,ENABLED,DISABLED,75268
75270,2020-03-12 21:27:37.961551,2019-09-04 13:14:12.571392,617,CREATED,ENABLED,
75271,2020-03-12 21:27:37.961551,2019-09-22 12:43:00.571392,617,ENABLED,DISABLED,75270
75272,2020-03-12 21:27:41.021720,2019-09-23 05:41:21.571392,617,DISABLED,ENABLED,75271
75273,2020-03-12 21:27:41.021720,2019-09-25 05:17:21.571392,617,ENABLED,DISABLED,75272
75274,2020-03-12 21:27:41.421990,2019-10-01 10:08:39.571392,617,DISABLED,ENABLED,75273
75275,2020-03-12 21:27:41.421990,2019-10-03 09:44:39.571392,617,ENABLED,DISABLED,75274
75276,2020-03-12 21:27:41.912936,2019-10-08 23:56:48.571392,617,DISABLED,ENABLED,75275
75277,2020-03-12 21:27:41.912936,2019-10-10 19:37:36.571392,617,ENABLED,DISABLED,75276
75278,2020-03-12 21:27:42.780638,2019-10-15 10:55:43.571392,617,DISABLED,ENABLED,75277
75279,2020-03-12 21:27:42.780638,2019-10-17 08:34:07.571392,617,ENABLED,DISABLED,75278
75280,2020-03-12 21:27:43.654569,2019-10-21 10:45:59.571392,617,DISABLED,ENABLED,75279
75281,2020-03-12 21:27:43.654569,2019-10-23 06:26:47.571392,617,ENABLED,DISABLED,75280
75282,2020-03-12 21:27:44.538301,2019-10-28 17:32:45.571392,617,DISABLED,ENABLED,75281
75283,2020-03-12 21:27:44.538301,2019-10-30 17:25:33.571392,617,ENABLED,DISABLED,75282
75284,2020-03-12 21:27:45.032339,2019-11-05 13:35:44.571392,617,DISABLED,ENABLED,75283
75285,2020-03-12 21:27:45.032339,2019-11-07 08:59:44.571392,617,ENABLED,DISABLED,75284
75286,2020-03-12 21:27:45.529536,2019-11-11 07:57:40.571392,617,DISABLED,ENABLED,75285
75287,2020-03-12 21:27:45.529536,2019-11-13 10:38:28.571392,617,ENABLED,DISABLED,75286
75288,2020-03-12 21:27:46.403109,2019-11-20 07:38:07.571392,617,DISABLED,ENABLED,75287
75289,2020-03-12 21:27:46.403109,2019-11-22 08:04:31.571392,617,ENABLED,DISABLED,75288
75290,2020-03-12 21:27:47.299233,2019-11-26 23:14:05.571392,617,DISABLED,ENABLED,75289
75291,2020-03-12 21:27:47.299233,2019-11-29 00:14:05.571392,617,ENABLED,DISABLED,75290
75292,2020-03-12 21:27:48.182788,2019-12-03 04:20:02.571392,617,DISABLED,ENABLED,75291
75293,2020-03-12 21:27:48.182788,2019-12-05 00:00:50.571392,617,ENABLED,DISABLED,75292
75294,2020-03-12 21:27:48.688382,2019-12-09 15:23:08.571392,617,DISABLED,ENABLED,75293
75295,2020-03-12 21:27:48.688382,2019-12-11 13:35:08.571392,617,ENABLED,DISABLED,75294
75296,2020-03-12 21:27:49.192000,2019-12-15 14:09:07.571392,617,DISABLED,ENABLED,75295
75297,2020-03-12 21:27:49.192000,2019-12-17 16:49:55.571392,617,ENABLED,DISABLED,75296
75298,2020-03-12 21:27:49.702315,2019-12-24 09:15:01.571392,617,DISABLED,ENABLED,75297
75299,2020-03-12 21:27:49.702315,2019-12-26 04:55:49.571392,617,ENABLED,DISABLED,75298
75300,2020-03-12 21:27:50.580328,2019-12-29 16:43:15.571392,617,DISABLED,ENABLED,75299
75301,2020-03-12 21:27:50.580328,2019-12-31 13:31:15.571392,617,ENABLED,DISABLED,75300
75302,2020-03-12 21:27:51.470156,2020-01-06 20:35:13.571392,617,DISABLED,ENABLED,75301
75303,2020-03-12 21:27:51.470156,2020-01-08 14:52:01.571392,617,ENABLED,DISABLED,75302
75304,2020-03-12 21:27:52.367955,2020-01-12 23:30:57.571392,617,DISABLED,ENABLED,75303
75305,2020-03-12 21:27:52.367955,2020-01-15 01:54:57.571392,617,ENABLED,DISABLED,75304
75306,2020-03-12 21:27:53.260967,2020-01-20 08:32:38.571392,617,DISABLED,ENABLED,75305
75307,2020-03-12 21:27:53.260967,2020-01-22 07:35:02.571392,617,ENABLED,DISABLED,75306
75308,2020-03-12 21:27:54.158683,2020-01-28 16:21:21.571392,617,DISABLED,ENABLED,75307
75309,2020-03-12 21:27:54.158683,2020-01-30 19:02:09.571392,617,ENABLED,DISABLED,75308
75310,2020-03-12 21:27:54.678558,2020-02-03 23:46:42.571392,617,DISABLED,ENABLED,75309
75311,2020-03-12 21:27:54.678558,2020-02-05 21:58:42.571392,617,ENABLED,DISABLED,75310
75312,2020-03-12 21:27:55.202380,2020-02-11 21:37:25.571392,617,DISABLED,ENABLED,75311
75313,2020-03-12 21:27:55.202380,2020-02-13 19:15:49.571392,617,ENABLED,DISABLED,75312
75314,2020-03-12 21:27:55.720015,2020-02-16 19:06:16.571392,617,DISABLED,ENABLED,75313
75315,2020-03-12 21:27:55.720015,2020-02-18 16:11:04.571392,617,ENABLED,DISABLED,75314
75316,2020-03-12 21:27:56.616169,2020-02-26 13:08:43.571392,617,DISABLED,ENABLED,75315
75317,2020-03-12 21:27:56.616169,2020-02-28 14:25:31.571392,617,ENABLED,DISABLED,75316
75318,2020-03-12 21:27:57.237926,2020-03-02 12:23:24.571392,617,DISABLED,UNLOCKED,75317
75327,2020-03-12 21:28:05.660273,2020-02-03 17:17:47.571392,618,CREATED,ENABLED,
75328,2020-03-12 21:28:05.660273,2020-04-04 04:48:59.571392,618,ENABLED,DISABLED,75327
75329,2020-03-12 21:28:09.329821,2019-06-03 03:47:08.571392,619,CREATED,ENABLED,
75330,2020-03-12 21:28:09.329821,2019-06-19 18:13:32.571392,619,ENABLED,DISABLED,75329
75331,2020-03-12 21:28:11.682743,2019-06-23 02:03:34.571392,619,DISABLED,ENABLED,75330
75332,2020-03-12 21:28:11.682743,2019-06-24 05:46:46.571392,619,ENABLED,DISABLED,75331
75333,2020-03-12 21:28:12.085918,2019-06-30 17:37:56.571392,619,DISABLED,ENABLED,75332
75334,2020-03-12 21:28:12.085918,2019-07-01 22:11:32.571392,619,ENABLED,DISABLED,75333
75335,2020-03-12 21:28:12.581335,2019-07-05 22:16:49.571392,619,DISABLED,ENABLED,75334
75336,2020-03-12 21:28:12.581335,2019-07-07 03:40:49.571392,619,ENABLED,DISABLED,75335
75337,2020-03-12 21:28:13.462781,2019-07-14 21:21:38.571392,619,DISABLED,ENABLED,75336
75338,2020-03-12 21:28:13.462781,2019-07-16 03:19:14.571392,619,ENABLED,DISABLED,75337
75339,2020-03-12 21:28:14.344632,2019-07-21 02:21:35.571392,619,DISABLED,ENABLED,75338
75340,2020-03-12 21:28:14.344632,2019-07-22 06:04:47.571392,619,ENABLED,DISABLED,75339
75341,2020-03-12 21:28:14.848249,2019-07-26 21:19:54.571392,619,DISABLED,ENABLED,75340
75342,2020-03-12 21:28:14.848249,2019-07-28 02:27:06.571392,619,ENABLED,DISABLED,75341
75343,2020-03-12 21:28:15.738500,2019-08-02 18:34:04.571392,619,DISABLED,ENABLED,75342
75344,2020-03-12 21:28:15.738500,2019-08-04 01:38:52.571392,619,ENABLED,DISABLED,75343
75345,2020-03-12 21:28:16.631110,2019-08-10 07:05:43.571392,619,DISABLED,ENABLED,75344
75346,2020-03-12 21:28:16.631110,2019-08-11 13:20:07.571392,619,ENABLED,DISABLED,75345
75347,2020-03-12 21:28:17.527072,2019-08-18 13:07:41.571392,619,DISABLED,ENABLED,75346
75348,2020-03-12 21:28:17.527072,2019-08-19 22:26:53.571392,619,ENABLED,DISABLED,75347
75349,2020-03-12 21:28:18.027637,2019-08-24 06:32:52.571392,619,DISABLED,ENABLED,75348
75350,2020-03-12 21:28:18.027637,2019-08-25 13:54:28.571392,619,ENABLED,DISABLED,75349
75351,2020-03-12 21:28:18.539030,2019-08-31 10:07:55.571392,619,DISABLED,ENABLED,75350
75352,2020-03-12 21:28:18.539030,2019-09-01 17:46:19.571392,619,ENABLED,DISABLED,75351
75353,2020-03-12 21:28:19.440493,2019-09-08 03:36:19.571392,619,DISABLED,ENABLED,75352
75354,2020-03-12 21:28:19.440493,2019-09-09 09:17:07.571392,619,ENABLED,DISABLED,75353
75355,2020-03-12 21:28:20.347992,2019-09-13 03:47:11.571392,619,DISABLED,ENABLED,75354
75356,2020-03-12 21:28:20.347992,2019-09-14 10:18:23.571392,619,ENABLED,DISABLED,75355
75357,2020-03-12 21:28:20.863378,2019-09-21 22:13:31.571392,619,DISABLED,ENABLED,75356
75358,2020-03-12 21:28:20.863378,2019-09-23 05:51:55.571392,619,ENABLED,DISABLED,75357
75359,2020-03-12 21:28:21.760268,2019-09-29 02:40:43.571392,619,DISABLED,ENABLED,75358
75360,2020-03-12 21:28:21.760268,2019-09-30 07:47:55.571392,619,ENABLED,DISABLED,75359
75361,2020-03-12 21:28:22.648420,2019-10-05 11:37:38.571392,619,DISABLED,ENABLED,75360
75362,2020-03-12 21:28:22.648420,2019-10-06 19:16:02.571392,619,ENABLED,DISABLED,75361
75363,2020-03-12 21:28:23.165868,2019-10-12 22:40:51.571392,619,DISABLED,ENABLED,75362
75364,2020-03-12 21:28:23.165868,2019-10-14 02:57:39.571392,619,ENABLED,DISABLED,75363
75365,2020-03-12 21:28:23.687857,2019-10-19 10:32:10.571392,619,DISABLED,ENABLED,75364
75366,2020-03-12 21:28:23.687857,2019-10-20 17:36:58.571392,619,ENABLED,DISABLED,75365
75367,2020-03-12 21:28:24.212171,2019-10-26 23:28:00.571392,619,DISABLED,ENABLED,75366
75368,2020-03-12 21:28:24.212171,2019-10-28 03:11:12.571392,619,ENABLED,DISABLED,75367
75369,2020-03-12 21:28:24.732588,2019-11-01 15:31:49.571392,619,DISABLED,ENABLED,75368
75370,2020-03-12 21:28:24.732588,2019-11-02 21:12:37.571392,619,ENABLED,DISABLED,75369
75371,2020-03-12 21:28:25.257241,2019-11-08 09:04:45.571392,619,DISABLED,ENABLED,75370
75372,2020-03-12 21:28:25.257241,2019-11-09 16:43:09.571392,619,ENABLED,DISABLED,75371
75373,2020-03-12 21:28:26.168744,2019-11-16 13:27:32.571392,619,DISABLED,ENABLED,75372
75374,2020-03-12 21:28:26.168744,2019-11-17 19:25:08.571392,619,ENABLED,DISABLED,75373
