id,effective_when,account_id,currency,amount
5537,2020-02-28 23:30:10.571392,379,KES,950
5538,2020-02-28 23:30:10.571392,379,KES,950
5539,2020-03-04 06:20:42.571392,379,KES,7200
5690,2020-03-11 14:46:59.571392,428,KES,950
5540,2020-02-25 14:05:38.571392,380,KES,950
5541,2020-02-25 14:05:38.571392,380,KES,950
5542,2020-03-09 12:20:42.571392,380,KES,7200
5543,2020-02-28 12:08:12.571392,381,KES,950
5544,2020-02-28 12:08:12.571392,381,KES,950
5545,2020-03-05 08:54:06.571392,381,KES,950
5546,2020-03-11 09:35:57.571392,382,KES,950
5547,2020-03-11 09:35:57.571392,382,KES,950
5548,2020-02-19 22:29:23.571392,383,KES,950
5549,2020-02-19 22:29:23.571392,383,KES,950
5550,2020-03-09 12:06:12.571392,383,KES,950
5551,2020-02-26 23:17:11.571392,384,KES,950
5552,2020-02-26 23:17:11.571392,384,KES,950
5553,2020-03-10 02:04:09.571392,384,KES,7200
5554,2020-02-20 04:33:40.571392,385,KES,950
5555,2020-02-20 04:33:40.571392,385,KES,950
5556,2020-02-25 05:49:05.571392,385,KES,7200
5557,2020-02-18 15:52:59.571392,386,KES,950
5558,2020-02-18 15:52:59.571392,386,KES,950
5559,2020-03-10 09:47:49.571392,386,KES,950
5560,2020-02-22 18:58:08.571392,387,KES,950
5561,2020-02-22 18:58:08.571392,387,KES,950
5562,2020-03-05 05:41:58.571392,387,KES,950
5563,2020-02-27 10:16:40.571392,387,KES,-6750
5564,2020-02-26 08:08:03.571392,388,KES,950
5565,2020-02-26 08:08:03.571392,388,KES,950
5566,2020-03-09 14:49:37.571392,388,KES,950
5567,2020-03-01 13:42:06.571392,388,KES,-6375
5568,2020-02-18 20:07:10.571392,389,KES,950
5569,2020-02-18 20:07:10.571392,389,KES,950
5570,2020-02-24 09:29:42.571392,389,KES,7128
5571,2020-03-02 03:36:36.571392,389,KES,72
5572,2020-02-24 15:23:13.571392,390,KES,950
5573,2020-02-24 15:23:13.571392,390,KES,950
5574,2020-03-06 16:08:40.571392,390,KES,7200
5575,2020-02-23 19:12:19.571392,391,KES,950
5576,2020-02-23 19:12:19.571392,391,KES,950
5577,2020-03-07 19:42:28.571392,391,KES,7200
5578,2020-03-10 13:29:32.571392,392,KES,950
5579,2020-03-10 13:29:32.571392,392,KES,950
5580,2020-02-26 02:54:50.571392,393,KES,950
5581,2020-02-26 02:54:50.571392,393,KES,950
5582,2020-03-10 20:24:20.571392,393,KES,950
5583,2020-03-03 06:22:40.571392,393,KES,-6125
5584,2020-02-22 17:29:56.571392,394,KES,950
5585,2020-02-22 17:29:56.571392,394,KES,950
5586,2020-03-06 11:40:51.571392,394,KES,950
5587,2020-02-28 18:42:07.571392,394,KES,-6813
5588,2020-03-02 10:35:47.571392,395,KES,950
5589,2020-03-02 10:35:47.571392,395,KES,950
5590,2020-02-23 04:38:41.571392,396,KES,950
5591,2020-02-23 04:38:41.571392,396,KES,950
5592,2020-03-05 08:29:32.571392,396,KES,950
5593,2020-02-29 15:01:19.571392,396,KES,-6563
5594,2020-03-02 09:00:42.571392,397,KES,950
5595,2020-03-02 09:00:42.571392,397,KES,950
5596,2020-03-08 10:44:41.571392,397,KES,7200
5597,2020-03-04 11:10:55.571392,398,KES,950
5598,2020-03-04 11:10:55.571392,398,KES,950
5599,2020-03-08 14:31:42.571392,398,KES,950
5600,2020-02-22 14:32:32.571392,399,KES,950
5601,2020-02-22 14:32:32.571392,399,KES,950
5602,2020-03-06 19:55:05.571392,399,KES,950
5603,2020-02-29 02:01:50.571392,399,KES,-6250
5604,2020-02-22 11:48:30.571392,400,KES,950
5605,2020-02-22 11:48:30.571392,400,KES,950
5606,2020-03-06 14:36:23.571392,400,KES,950
5607,2020-02-29 07:39:42.571392,400,KES,-5750
5608,2020-02-25 12:18:46.571392,401,KES,950
5609,2020-02-25 12:18:46.571392,401,KES,950
5610,2020-03-07 20:52:55.571392,401,KES,7200
5611,2020-02-21 01:43:22.571392,402,KES,950
5612,2020-02-21 01:43:22.571392,402,KES,950
5770,2020-03-06 14:21:32.571392,454,KES,3500
5613,2020-03-04 10:28:40.571392,402,KES,950
5614,2020-02-17 05:39:56.571392,403,KES,950
5615,2020-02-17 05:39:56.571392,403,KES,950
5616,2020-03-07 12:24:10.571392,403,KES,950
5617,2020-03-01 22:09:58.571392,404,KES,950
5618,2020-03-01 22:09:58.571392,404,KES,950
5619,2020-02-25 00:05:43.571392,405,KES,950
5620,2020-02-25 00:05:43.571392,405,KES,950
5621,2020-03-08 03:26:03.571392,405,KES,7200
5622,2020-03-10 23:06:17.571392,406,KES,950
5623,2020-03-10 23:06:17.571392,406,KES,950
5624,2020-03-10 23:06:17.571392,406,KES,950
5625,2020-03-05 18:36:21.571392,407,KES,950
5626,2020-03-05 18:36:21.571392,407,KES,950
5627,2020-03-11 01:37:42.571392,407,KES,7200
5628,2020-02-24 01:29:19.571392,408,KES,950
5629,2020-02-24 01:29:19.571392,408,KES,950
5630,2020-03-08 21:16:34.571392,408,KES,950
5631,2020-02-17 17:59:50.571392,409,KES,950
5632,2020-02-17 17:59:50.571392,409,KES,950
5633,2020-03-07 02:23:06.571392,409,KES,950
5634,2020-02-15 17:18:27.571392,410,KES,950
5635,2020-02-15 17:18:27.571392,410,KES,950
5636,2020-03-05 17:56:15.571392,410,KES,950
5637,2020-03-03 18:25:35.571392,411,KES,950
5638,2020-03-03 18:25:35.571392,411,KES,950
5639,2020-03-08 20:05:12.571392,411,KES,7200
5640,2020-02-28 12:40:12.571392,412,KES,950
5641,2020-02-28 12:40:12.571392,412,KES,950
5642,2020-03-04 23:28:45.571392,412,KES,950
5643,2020-02-24 07:15:08.571392,413,KES,950
5644,2020-02-24 07:15:08.571392,413,KES,950
5645,2020-03-09 06:22:56.571392,413,KES,950
5646,2020-02-29 08:55:15.571392,413,KES,-5625
5647,2020-02-20 21:13:21.571392,414,KES,950
5648,2020-02-20 21:13:21.571392,414,KES,950
5649,2020-03-04 12:43:01.571392,414,KES,7200
5650,2020-02-29 11:41:24.571392,415,KES,950
5651,2020-02-29 11:41:24.571392,415,KES,950
5652,2020-03-04 13:55:57.571392,415,KES,950
5653,2020-02-25 12:21:05.571392,416,KES,950
5654,2020-02-25 12:21:05.571392,416,KES,950
5655,2020-03-03 15:55:31.571392,417,KES,950
5656,2020-03-03 15:55:31.571392,417,KES,950
5657,2020-03-09 20:12:13.571392,417,KES,950
5658,2020-03-06 02:22:50.571392,418,KES,950
5659,2020-03-06 02:22:50.571392,418,KES,950
5660,2020-03-06 02:22:50.571392,418,KES,950
5661,2020-02-20 17:08:43.571392,419,KES,950
5662,2020-02-20 17:08:43.571392,419,KES,950
5663,2020-03-09 20:17:39.571392,419,KES,950
5664,2020-03-01 17:06:44.571392,420,KES,950
5665,2020-03-01 17:06:44.571392,420,KES,950
5666,2020-03-08 12:14:50.571392,420,KES,3500
5667,2020-02-24 14:35:50.571392,421,KES,950
5668,2020-02-24 14:35:50.571392,421,KES,950
5669,2020-03-06 17:06:13.571392,421,KES,3500
5670,2020-03-06 00:02:16.571392,422,KES,950
5671,2020-03-06 00:02:16.571392,422,KES,950
5672,2020-03-06 00:02:16.571392,422,KES,950
5673,2020-02-19 05:49:19.571392,423,KES,950
5674,2020-02-19 05:49:19.571392,423,KES,950
5675,2020-02-24 04:13:10.571392,423,KES,3185
5676,2020-03-03 06:06:11.571392,423,KES,315
5677,2020-02-23 19:19:45.571392,424,KES,950
5678,2020-02-23 19:19:45.571392,424,KES,950
5679,2020-03-08 04:49:13.571392,424,KES,3500
5680,2020-02-26 17:30:37.571392,425,KES,950
5681,2020-02-26 17:30:37.571392,425,KES,950
5682,2020-03-09 16:42:28.571392,425,KES,950
5683,2020-03-02 04:45:11.571392,425,KES,-2474
5684,2020-02-23 03:17:29.571392,426,KES,950
5685,2020-02-23 03:17:29.571392,426,KES,950
5686,2020-03-09 20:15:05.571392,427,KES,950
5687,2020-03-09 20:15:05.571392,427,KES,950
5688,2020-02-20 18:47:23.571392,428,KES,950
5691,2020-02-17 10:27:34.571392,429,KES,950
5692,2020-02-17 10:27:34.571392,429,KES,950
5693,2020-03-07 23:32:42.571392,429,KES,950
5694,2020-02-17 00:59:07.571392,430,KES,950
5695,2020-02-17 00:59:07.571392,430,KES,950
5696,2020-02-22 04:52:58.571392,430,KES,3290
5697,2020-02-28 20:00:09.571392,430,KES,210
5698,2020-02-15 17:48:57.571392,431,KES,950
5699,2020-02-15 17:48:57.571392,431,KES,950
5700,2020-02-21 19:59:52.571392,431,KES,3500
5701,2020-02-19 05:57:31.571392,432,KES,950
5702,2020-02-19 05:57:31.571392,432,KES,950
5703,2020-03-11 01:06:11.571392,432,KES,950
5704,2020-02-24 05:02:53.571392,433,KES,950
5705,2020-02-24 05:02:53.571392,433,KES,950
5706,2020-03-08 12:12:52.571392,433,KES,3500
5707,2020-03-05 12:00:07.571392,434,KES,950
5708,2020-03-05 12:00:07.571392,434,KES,950
5709,2020-03-09 23:23:36.571392,434,KES,3500
5710,2020-02-18 17:41:54.571392,435,KES,950
5711,2020-02-18 17:41:54.571392,435,KES,950
5712,2020-02-24 00:00:49.571392,435,KES,3500
5713,2020-02-26 04:14:02.571392,436,KES,950
5714,2020-02-26 04:14:02.571392,436,KES,950
5715,2020-03-08 22:59:51.571392,436,KES,950
5716,2020-03-02 15:13:53.571392,436,KES,-2627
5717,2020-03-03 06:39:38.571392,437,KES,950
5718,2020-03-03 06:39:38.571392,437,KES,950
5719,2020-03-07 15:31:12.571392,437,KES,950
5720,2020-02-15 17:45:20.571392,438,KES,950
5721,2020-02-15 17:45:20.571392,438,KES,950
5722,2020-03-06 10:34:32.571392,438,KES,950
5723,2020-02-17 23:28:39.571392,439,KES,950
5724,2020-02-17 23:28:39.571392,439,KES,950
5725,2020-03-08 06:48:47.571392,439,KES,950
5726,2020-02-18 12:18:20.571392,440,KES,950
5727,2020-02-18 12:18:20.571392,440,KES,950
5728,2020-03-10 10:23:30.571392,440,KES,950
5729,2020-03-09 21:21:50.571392,441,KES,950
5730,2020-03-09 21:21:50.571392,441,KES,950
5731,2020-02-23 00:26:05.571392,442,KES,950
5732,2020-02-23 00:26:05.571392,442,KES,950
5733,2020-03-07 20:19:29.571392,442,KES,950
5734,2020-02-27 08:19:31.571392,442,KES,-2703
5735,2020-02-22 08:00:59.571392,443,KES,950
5736,2020-02-22 08:00:59.571392,443,KES,950
5737,2020-02-16 20:04:20.571392,444,KES,950
5738,2020-02-16 20:04:20.571392,444,KES,950
5739,2020-03-07 22:36:29.571392,444,KES,950
5740,2020-02-16 19:30:59.571392,445,KES,950
5741,2020-02-16 19:30:59.571392,445,KES,950
5742,2020-03-08 10:05:52.571392,445,KES,950
5743,2020-02-14 22:12:12.571392,446,KES,950
5744,2020-02-14 22:12:12.571392,446,KES,950
5745,2020-03-04 17:04:14.571392,446,KES,950
5746,2020-02-20 05:00:34.571392,447,KES,950
5747,2020-02-20 05:00:34.571392,447,KES,950
5748,2020-02-24 19:01:15.571392,447,KES,3500
5749,2020-02-21 00:59:12.571392,448,KES,950
5750,2020-02-21 00:59:12.571392,448,KES,950
5751,2020-03-04 21:49:00.571392,448,KES,950
5752,2020-02-27 21:36:03.571392,448,KES,-2627
5753,2020-02-23 23:22:09.571392,449,KES,950
5754,2020-02-23 23:22:09.571392,449,KES,950
5755,2020-03-07 21:23:45.571392,449,KES,950
5756,2020-03-01 04:08:58.571392,449,KES,-2499
5757,2020-02-17 03:39:05.571392,450,KES,950
5758,2020-02-17 03:39:05.571392,450,KES,950
5759,2020-02-26 21:53:51.571392,451,KES,950
5760,2020-02-26 21:53:51.571392,451,KES,950
5761,2020-02-27 02:21:56.571392,452,KES,950
5762,2020-02-27 02:21:56.571392,452,KES,950
5763,2020-03-10 16:31:14.571392,452,KES,3500
5764,2020-02-18 04:34:32.571392,453,KES,950
5765,2020-02-18 04:34:32.571392,453,KES,950
5766,2020-02-23 13:21:23.571392,453,KES,3150
5767,2020-03-02 00:37:39.571392,453,KES,350
5768,2020-02-22 10:33:33.571392,454,KES,950
5769,2020-02-22 10:33:33.571392,454,KES,950
5771,2020-02-26 05:31:04.571392,455,KES,950
5772,2020-02-26 05:31:04.571392,455,KES,950
5773,2020-03-10 00:09:01.571392,455,KES,950
5774,2020-02-17 07:59:34.571392,456,KES,950
5775,2020-02-17 07:59:34.571392,456,KES,950
5776,2020-02-23 07:34:08.571392,456,KES,3360
5777,2020-02-29 13:43:00.571392,456,KES,140
5778,2020-02-22 02:29:55.571392,457,KES,950
5779,2020-02-22 02:29:55.571392,457,KES,950
5780,2020-03-04 15:21:05.571392,457,KES,950
5781,2020-02-26 05:44:58.571392,457,KES,-2474
5782,2020-02-24 10:27:13.571392,458,KES,1000
5783,2020-02-24 10:27:13.571392,458,KES,1000
5784,2020-03-07 01:36:10.571392,458,KES,4100
5785,2020-03-10 11:24:05.571392,459,KES,1000
5786,2020-03-10 11:24:05.571392,459,KES,1000
5787,2020-02-27 11:30:10.571392,460,KES,1000
5788,2020-02-27 11:30:10.571392,460,KES,1000
5789,2020-03-12 08:29:04.571392,460,KES,4100
5790,2020-03-01 17:17:13.571392,461,KES,1000
5791,2020-03-01 17:17:13.571392,461,KES,1000
5792,2020-03-07 09:35:21.571392,461,KES,1000
5793,2020-02-25 16:56:54.571392,462,KES,1000
5794,2020-02-25 16:56:54.571392,462,KES,1000
5795,2020-03-10 13:58:17.571392,462,KES,4100
5796,2020-03-01 22:40:39.571392,463,KES,1000
5797,2020-03-01 22:40:39.571392,463,KES,1000
5798,2020-03-11 12:13:44.571392,464,KES,1000
5799,2020-03-11 12:13:44.571392,464,KES,1000
5800,2020-02-23 04:43:10.571392,465,KES,1000
5801,2020-02-23 04:43:10.571392,465,KES,1000
5802,2020-03-05 13:16:29.571392,465,KES,1000
5803,2020-03-06 06:16:02.571392,466,KES,1000
5804,2020-03-06 06:16:02.571392,466,KES,1000
5805,2020-02-24 08:28:30.571392,467,KES,1000
5806,2020-02-24 08:28:30.571392,467,KES,1000
5807,2020-03-06 15:38:47.571392,467,KES,4100
5808,2020-03-04 15:09:47.571392,468,KES,1000
5809,2020-03-04 15:09:47.571392,468,KES,1000
5810,2020-03-10 13:22:12.571392,468,KES,1000
5811,2020-02-25 06:46:46.571392,469,KES,1000
5812,2020-02-25 06:46:46.571392,469,KES,1000
5813,2020-03-07 10:05:44.571392,469,KES,1000
5814,2020-03-03 03:48:08.571392,469,KES,-3069
5815,2020-03-09 07:47:24.571392,470,KES,1000
5816,2020-03-09 07:47:24.571392,470,KES,1000
5817,2020-03-09 07:47:24.571392,470,KES,1000
5818,2020-02-26 10:33:13.571392,471,KES,1000
5819,2020-02-26 10:33:13.571392,471,KES,1000
5820,2020-02-27 17:54:26.571392,472,KES,1000
5821,2020-02-27 17:54:26.571392,472,KES,1000
5822,2020-03-12 09:08:30.571392,472,KES,1000
5823,2020-03-03 04:20:33.571392,472,KES,-3100
5824,2020-02-23 13:48:14.571392,473,KES,1000
5825,2020-02-23 13:48:14.571392,473,KES,1000
5826,2020-03-05 22:44:08.571392,473,KES,1000
5827,2020-02-28 11:23:12.571392,473,KES,-3255
5828,2020-02-21 17:43:16.571392,474,KES,1000
5829,2020-02-21 17:43:16.571392,474,KES,1000
5830,2020-03-04 04:35:29.571392,474,KES,4100
5831,2020-02-27 06:21:23.571392,475,KES,1000
5832,2020-02-27 06:21:23.571392,475,KES,1000
5833,2020-03-09 06:33:30.571392,475,KES,1000
5834,2020-03-05 11:40:37.571392,476,KES,1000
5835,2020-03-05 11:40:37.571392,476,KES,1000
5836,2020-03-09 15:50:50.571392,476,KES,4100
5837,2020-03-01 22:48:27.571392,477,KES,1000
5838,2020-03-01 22:48:27.571392,477,KES,1000
5839,2020-02-24 01:39:11.571392,478,KES,1000
5840,2020-02-24 01:39:11.571392,478,KES,1000
5841,2020-03-06 09:15:02.571392,478,KES,4100
5842,2020-02-26 14:52:29.571392,479,KES,1000
5843,2020-02-26 14:52:29.571392,479,KES,1000
5844,2020-03-10 15:24:28.571392,479,KES,4100
5845,2020-02-26 00:54:12.571392,480,KES,1000
5846,2020-02-26 00:54:12.571392,480,KES,1000
5847,2020-03-10 09:16:00.571392,480,KES,1000
5848,2020-03-02 11:56:01.571392,480,KES,-3317
5849,2020-02-24 02:05:54.571392,481,KES,1000
5850,2020-02-24 02:05:54.571392,481,KES,1000
5851,2020-03-06 23:45:45.571392,481,KES,1000
5852,2020-03-01 05:11:52.571392,481,KES,-2852
5853,2020-03-01 05:29:19.571392,482,KES,1000
5854,2020-03-01 05:29:19.571392,482,KES,1000
5855,2020-03-06 07:42:51.571392,482,KES,1000
5856,2020-03-03 07:49:36.571392,483,KES,1000
5857,2020-03-03 07:49:36.571392,483,KES,1000
5858,2020-03-08 03:54:10.571392,483,KES,1000
5859,2020-03-01 04:16:44.571392,484,KES,1000
5860,2020-03-01 04:16:44.571392,484,KES,1000
5861,2020-03-08 01:59:18.571392,484,KES,1000
5862,2020-02-28 19:03:11.571392,485,KES,1000
5863,2020-02-28 19:03:11.571392,485,KES,1000
5864,2020-03-04 15:38:39.571392,485,KES,4100
5865,2020-02-24 22:59:01.571392,486,KES,1000
5866,2020-02-24 22:59:01.571392,486,KES,1000
5867,2020-03-08 08:36:57.571392,486,KES,4100
5868,2020-02-23 20:48:04.571392,487,KES,1000
5869,2020-02-23 20:48:04.571392,487,KES,1000
5870,2020-03-06 21:23:42.571392,487,KES,1000
5871,2020-02-29 17:11:30.571392,487,KES,-3100
5872,2020-02-25 21:24:50.571392,488,KES,1000
5873,2020-02-25 21:24:50.571392,488,KES,1000
5874,2020-03-09 05:22:51.571392,488,KES,1000
5875,2020-02-21 00:49:02.571392,489,KES,1000
5876,2020-02-21 00:49:02.571392,489,KES,1000
5877,2020-03-04 04:00:41.571392,489,KES,1000
5878,2020-02-28 00:40:32.571392,489,KES,-3379
5879,2020-02-28 03:33:35.571392,490,KES,1000
5880,2020-02-28 03:33:35.571392,490,KES,1000
5881,2020-03-05 13:36:38.571392,490,KES,1000
5882,2020-02-25 05:22:17.571392,491,KES,1000
5883,2020-02-25 05:22:17.571392,491,KES,1000
5884,2020-03-10 04:36:23.571392,491,KES,1000
5885,2020-03-01 00:48:37.571392,491,KES,-2976
5886,2020-03-06 14:54:18.571392,492,KES,1000
5887,2020-03-06 14:54:18.571392,492,KES,1000
5888,2020-03-06 14:54:18.571392,492,KES,1000
5889,2020-02-28 10:08:24.571392,493,KES,1000
5890,2020-02-28 10:08:24.571392,493,KES,1000
5891,2020-03-06 08:40:21.571392,493,KES,1000
5892,2020-03-02 11:09:57.571392,494,KES,1000
5893,2020-03-02 11:09:57.571392,494,KES,1000
5894,2020-03-01 00:20:13.571392,495,KES,1000
5895,2020-03-01 00:20:13.571392,495,KES,1000
5896,2020-03-05 13:22:22.571392,495,KES,4100
5897,2020-02-24 14:44:08.571392,496,KES,1000
5898,2020-02-24 14:44:08.571392,496,KES,1000
5899,2020-02-27 12:56:29.571392,497,KES,1000
5900,2020-02-27 12:56:29.571392,497,KES,1000
5901,2020-03-10 00:49:50.571392,497,KES,1000
5902,2020-03-05 03:44:09.571392,497,KES,-3348
5903,2020-03-03 10:33:22.571392,498,KES,1000
5904,2020-03-03 10:33:22.571392,498,KES,1000
5905,2019-08-30 04:31:09.571392,499,KES,1400
5906,2019-08-30 04:31:09.571392,499,KES,1400
5907,2019-09-03 20:57:36.571392,499,KES,110
5908,2019-09-10 18:59:19.571392,499,KES,104
5909,2019-09-20 04:16:58.571392,499,KES,118
5910,2019-09-26 00:49:03.571392,499,KES,119
5911,2019-10-03 17:12:44.571392,499,KES,119
5912,2019-10-11 01:15:37.571392,499,KES,108
5913,2019-10-16 18:31:39.571392,499,KES,119
5914,2019-10-24 22:21:35.571392,499,KES,109
5915,2019-10-29 18:57:10.571392,499,KES,106
5916,2019-11-07 02:41:33.571392,499,KES,101
5917,2019-11-14 06:15:12.571392,499,KES,109
5918,2019-11-21 05:40:14.571392,499,KES,106
5919,2019-11-28 15:09:51.571392,499,KES,109
5920,2019-12-06 03:31:01.571392,499,KES,112
5921,2019-12-11 09:58:28.571392,499,KES,101
5922,2019-12-19 16:35:17.571392,499,KES,121
5923,2019-12-26 18:02:28.571392,499,KES,108
5924,2019-12-31 19:59:38.571392,499,KES,119
5925,2020-01-09 13:59:17.571392,499,KES,118
5926,2020-01-14 05:13:57.571392,499,KES,102
5927,2020-01-23 05:43:23.571392,499,KES,105
5928,2020-01-28 15:46:28.571392,499,KES,104
5929,2020-02-05 06:02:45.571392,499,KES,110
5930,2020-02-14 02:55:41.571392,499,KES,120
5931,2020-02-18 13:13:46.571392,499,KES,119
5932,2020-02-27 07:24:45.571392,499,KES,24
5933,2019-11-17 08:45:06.571392,500,KES,1400
5934,2019-11-17 08:45:06.571392,500,KES,1400
5935,2020-03-06 02:30:52.571392,500,KES,1400
5936,2020-02-28 10:48:15.571392,500,KES,99
5937,2020-02-23 01:11:21.571392,500,KES,101
5938,2020-01-30 14:36:21.571392,500,KES,98
5939,2020-01-16 23:50:50.571392,500,KES,103
5940,2020-01-11 06:22:35.571392,500,KES,116
5941,2019-12-13 19:28:58.571392,500,KES,102
5942,2019-12-06 00:03:44.571392,500,KES,114
5943,2019-11-28 11:35:54.571392,500,KES,102
5944,2019-11-22 22:35:18.571392,500,KES,101
5945,2019-07-26 19:49:09.571392,501,KES,1400
5946,2019-07-26 19:49:09.571392,501,KES,1400
5947,2020-03-05 05:02:53.571392,501,KES,1400
5948,2020-02-27 18:12:24.571392,501,KES,45
5949,2020-02-19 20:11:45.571392,501,KES,50
5950,2020-02-14 18:44:12.571392,501,KES,45
5951,2020-02-05 22:30:31.571392,501,KES,47
5952,2020-01-24 00:19:31.571392,501,KES,52
5953,2020-01-15 21:21:33.571392,501,KES,47
5954,2020-01-09 15:18:50.571392,501,KES,46
5955,2020-01-01 10:20:34.571392,501,KES,49
5956,2019-12-26 12:49:19.571392,501,KES,47
5957,2019-12-19 12:46:59.571392,501,KES,44
5958,2019-12-13 01:19:30.571392,501,KES,51
5959,2019-12-05 07:01:43.571392,501,KES,52
5960,2019-11-27 01:06:02.571392,501,KES,50
5961,2019-10-30 16:12:50.571392,501,KES,50
5962,2019-10-24 02:16:55.571392,501,KES,47
5963,2019-10-03 06:14:47.571392,501,KES,44
5964,2019-09-27 19:44:56.571392,501,KES,49
5965,2019-09-18 02:01:50.571392,501,KES,47
5966,2019-09-11 21:13:28.571392,501,KES,52
5967,2019-08-28 18:03:34.571392,501,KES,43
5968,2019-08-21 20:50:22.571392,501,KES,49
5969,2019-08-15 14:11:39.571392,501,KES,47
5970,2019-08-02 17:13:57.571392,502,KES,1400
5971,2019-08-02 17:13:57.571392,502,KES,1400
5972,2020-03-05 01:39:54.571392,502,KES,1400
5973,2020-02-20 06:27:48.571392,502,KES,51
5974,2020-02-07 10:50:00.571392,502,KES,47
5975,2020-01-29 21:26:27.571392,502,KES,49
5976,2020-01-17 13:28:30.571392,502,KES,47
5977,2020-01-10 14:59:18.571392,502,KES,53
5978,2019-12-24 18:35:34.571392,502,KES,47
5979,2019-12-19 19:44:21.571392,502,KES,47
5980,2019-12-11 13:43:41.571392,502,KES,46
5981,2019-11-27 04:12:49.571392,502,KES,47
5982,2019-11-22 00:01:19.571392,502,KES,47
5983,2019-11-08 12:39:32.571392,502,KES,52
5984,2019-10-24 11:25:18.571392,502,KES,50
5985,2019-10-09 19:49:50.571392,502,KES,46
5986,2019-10-02 14:20:30.571392,502,KES,54
5987,2019-09-19 06:16:12.571392,502,KES,54
5988,2019-09-10 23:50:27.571392,502,KES,55
5989,2019-09-05 23:54:11.571392,502,KES,47
5990,2019-08-23 05:56:30.571392,502,KES,48
5991,2019-08-09 05:00:01.571392,502,KES,48
5992,2019-12-01 20:04:54.571392,503,KES,1400
5993,2019-12-01 20:04:54.571392,503,KES,1400
5994,2020-03-08 08:30:34.571392,503,KES,1400
5995,2020-03-01 18:35:29.571392,503,KES,122
5996,2020-02-21 14:05:33.571392,503,KES,121
5997,2020-02-14 11:05:14.571392,503,KES,116
5998,2020-02-01 09:35:20.571392,503,KES,135
5999,2020-01-26 08:14:56.571392,503,KES,116
6000,2020-01-17 04:16:26.571392,503,KES,120
6001,2020-01-09 21:57:59.571392,503,KES,136
6002,2020-01-03 09:34:32.571392,503,KES,139
6003,2019-12-28 22:36:44.571392,503,KES,117
6004,2019-12-15 16:32:00.571392,503,KES,115
6005,2019-12-06 11:57:48.571392,503,KES,126
6006,2019-11-22 19:32:34.571392,504,KES,1400
6007,2019-11-22 19:32:34.571392,504,KES,1400
6008,2020-03-06 13:30:25.571392,504,KES,1400
6009,2020-02-26 01:43:18.571392,504,KES,120
6010,2020-02-20 19:08:09.571392,504,KES,118
6011,2020-02-14 18:39:24.571392,504,KES,107
6012,2020-01-24 04:51:21.571392,504,KES,113
6013,2020-01-17 10:35:11.571392,504,KES,105
6014,2020-01-10 00:48:36.571392,504,KES,114
6015,2020-01-02 22:32:47.571392,504,KES,120
6016,2019-12-20 07:09:00.571392,504,KES,105
6017,2019-12-13 03:52:37.571392,504,KES,127
6018,2019-12-05 09:38:39.571392,504,KES,119
6019,2019-11-29 02:39:19.571392,504,KES,120
6020,2019-07-12 11:12:09.571392,505,KES,1400
6021,2019-07-12 11:12:09.571392,505,KES,1400
6022,2020-02-19 02:20:57.571392,505,KES,89
6023,2020-01-22 02:14:53.571392,505,KES,81
6024,2019-12-25 12:58:40.571392,505,KES,95
6025,2019-12-19 04:13:16.571392,505,KES,82
6026,2019-10-16 22:07:17.571392,505,KES,90
6027,2019-05-15 05:08:34.571392,506,KES,1400
6028,2019-05-15 05:08:34.571392,506,KES,1400
6029,2020-03-08 06:39:21.571392,506,KES,1400
6030,2020-03-03 22:54:21.571392,506,KES,34
6031,2020-02-25 09:27:48.571392,506,KES,32
6032,2020-02-02 21:26:59.571392,506,KES,33
6033,2020-01-20 18:19:50.571392,506,KES,36
6034,2020-01-12 07:16:29.571392,506,KES,33
6035,2020-01-06 04:03:53.571392,506,KES,36
6036,2019-12-31 04:52:34.571392,506,KES,37
6037,2019-12-22 10:50:08.571392,506,KES,38
6038,2019-12-17 16:12:11.571392,506,KES,32
6039,2019-11-24 17:44:17.571392,506,KES,37
6040,2019-11-17 21:58:20.571392,506,KES,38
6041,2019-11-13 04:23:02.571392,506,KES,33
6042,2019-11-05 20:08:37.571392,506,KES,37
6043,2019-10-27 16:32:41.571392,506,KES,35
6044,2019-10-15 06:07:38.571392,506,KES,33
6045,2019-10-06 21:50:39.571392,506,KES,33
6046,2019-09-29 23:03:08.571392,506,KES,36
6047,2019-09-23 08:14:17.571392,506,KES,33
6048,2019-09-17 08:08:18.571392,506,KES,32
6049,2019-09-02 11:42:34.571392,506,KES,32
6050,2019-08-27 14:42:20.571392,506,KES,38
6051,2019-08-18 16:13:15.571392,506,KES,37
6052,2019-08-12 14:54:19.571392,506,KES,33
6053,2019-07-30 01:48:24.571392,506,KES,35
6054,2019-07-23 23:14:19.571392,506,KES,35
6055,2019-07-15 10:30:46.571392,506,KES,38
6056,2019-07-10 02:58:21.571392,506,KES,37
6057,2019-06-30 23:40:11.571392,506,KES,35
6058,2019-06-25 10:03:07.571392,506,KES,33
6059,2019-06-16 21:45:36.571392,506,KES,33
6060,2019-06-11 04:34:19.571392,506,KES,34
6061,2019-05-27 10:29:33.571392,506,KES,34
6062,2019-05-21 05:33:55.571392,506,KES,38
6063,2019-12-17 10:03:58.571392,507,KES,1400
6064,2019-12-17 10:03:58.571392,507,KES,1400
6065,2019-12-23 04:40:54.571392,507,KES,260
6066,2019-12-29 23:48:27.571392,507,KES,305
